0,0.05,0.1796875,3.3769733905792236,0.1796875
1,0.04852246920925476,0.390625,3.7278966903686523,0.390625
2,0.044268088856414964,0.359375,2.8930540084838867,0.390625
3,0.037750000000000006,0.0859375,4.70434045791626,0.390625
4,0.0297543803528398,0.1796875,2.8870596885681152,0.390625
5,0.021245619647160208,0.3359375,2.3068037033081055,0.390625
6,0.013250000000000005,0.140625,3.2987186908721924,0.390625
7,0.006731911143585042,0.0859375,3.3215887546539307,0.390625
8,0.0024775307907452465,0.1171875,3.106429100036621,0.390625
9,0.001,0.21875,3.1845319271087646,0.390625
10,0.05,0.1328125,3.678924560546875,0.390625
11,0.0496658519333667,0.1171875,3.944361686706543,0.390625
12,0.048672522421665546,0.0859375,nan,0.390625
13,0.04704710690455898,0.4375,2.478022336959839,0.4375
14,0.04483394248021165,0.09375,4.323459625244141,0.4375
15,0.04209339850483066,0.171875,3.3241074085235596,0.4375
16,0.038900229873999465,0.28125,2.6969122886657715,0.4375
17,0.03534153790399776,0.390625,2.7419495582580566,0.4375
18,0.03151439443494958,0.15625,2.9535841941833496,0.4375
19,0.027523193964072146,0.1015625,4.22208833694458,0.4375
20,0.02347680603592786,0.1640625,3.5642669200897217,0.4375
21,0.01948560556505043,0.1875,3.65718936920166,0.4375
22,0.015658462096002253,0.234375,3.397332191467285,0.4375
23,0.01209977012600054,0.125,3.4917166233062744,0.4375
24,0.00890660149516935,0.125,3.4470407962799072,0.4375
25,0.006166057519788361,0.1796875,2.9447097778320312,0.4375
26,0.00395289309544102,0.1640625,3.0300984382629395,0.4375
27,0.0023274775783344486,0.3671875,2.3903238773345947,0.4375
28,0.001334148066633303,0.078125,3.0297601222991943,0.4375
29,0.001,0.171875,2.6401917934417725,0.4375
30,0.05,0.15625,3.35697865486145,0.4375
31,0.04992055404928815,0.125,3.4875755310058594,0.4375
32,0.04968273143462886,0.1875,4.339402198791504,0.4375
33,0.04928807452693828,0.421875,2.3269100189208984,0.4375
34,0.04873914282770506,0.3671875,2.4268674850463867,0.4375
35,0.048039496369641194,0.0859375,3.7465896606445312,0.4375
36,0.047193672628503644,0.140625,3.7671000957489014,0.4375
37,0.04620715709582297,0.140625,3.9040884971618652,0.4375
38,0.045086347703385786,0.109375,3.7516753673553467,0.4375
39,0.04383851333019198,0.09375,3.10516619682312,0.4375
40,0.04247174666098519,0.1328125,5.232924461364746,0.4375
41,0.04099491170208675,0.46875,2.20218563079834,0.46875
42,0.03941758629491332,0.1328125,4.119077205657959,0.46875
43,0.037750000000000006,0.15625,3.6282806396484375,0.46875
44,0.03600296775437483,0.1953125,3.893883228302002,0.46875
45,0.03418781973254213,0.1640625,3.783358097076416,0.46875
46,0.03231632786595309,0.0859375,3.668973445892334,0.46875
47,0.03040062949751309,0.03125,4.143397331237793,0.46875
48,0.028453148666255413,0.2734375,3.679293155670166,0.46875
49,0.026486515532680673,0.1328125,4.648872375488281,0.46875
50,0.02451348446731933,0.046875,3.1462748050689697,0.46875
51,0.022546851333744584,0.1015625,3.5940189361572266,0.46875
52,0.020599370502486922,0.0859375,4.883632183074951,0.46875
53,0.018683672134046918,0.078125,2.9833590984344482,0.46875
54,0.01681218026745788,0.125,3.3752853870391846,0.46875
55,0.01499703224562517,0.125,3.460808277130127,0.46875
56,0.013249999999999994,0.109375,2.862720489501953,0.46875
57,0.011582413705086687,0.109375,4.010990619659424,0.46875
58,0.010005088297913259,0.15625,2.9805057048797607,0.46875
59,0.008528253339014816,0.1484375,3.409275531768799,0.46875
60,0.007161486669808029,0.1953125,3.5900912284851074,0.46875
